"Kategori","Sub Kategori","Nama_Barang","NIBAR"," Nomor Register","Spesifikasi Nama Barang","Spesifikasi Lainnya","","Merek/tipe","Lokasi","Nomor Polisi","Nomor Rangka","Nomor Mesin","Nomor BPKB","Jumlah","Satuan","","Harga Satuan Perolehan Rp.","Nilai Perolehan Rp.","Cara Perolehan","Tanggal  Perolehan","Status Penggunaan","","Keterangan","","No. BAST","Pengguna","Bidang","Link","Masa berlaku Pajak","Masa berlaku STNK","Ket"
"Komputer Unit","Personal Komputer","P.C Unit","1101001135000000000000020171321001020010000011","1101001135000000000000020171321001020010000011","P.C Unit","    ","","Merk: HP / All in one ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","15,510,000.00","15,510,000.00","Pengadaan APBD","12/31/2017","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Komputer Unit","Personal Komputer","P.C Unit","1101001135000000000000020171321001020010000012","1101001135000000000000020171321001020010000012","P.C Unit","    ","","Merk: HP / All in one ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","15,510,000.00","15,510,000.00","Pengadaan APBD","12/31/2017","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Komputer Unit","Personal Komputer","P.C Unit","1101001135000000000000020171321001020010000013","1101001135000000000000020171321001020010000013","P.C Unit","    ","","Merk: HP / All in one ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","15,510,000.00","15,510,000.00","Pengadaan APBD","12/31/2017","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Komputer Unit","Personal Komputer","P.C Unit","1101001135000000000000020171321001020010000014","1101001135000000000000020171321001020010000014","P.C Unit","    ","","Merk: HP / All in one ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","15,510,000.00","15,510,000.00","Pengadaan APBD","12/31/2017","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Komputer Unit","Personal Komputer","P.C Unit","1101001135000000000000020171321001020010000015","1101001135000000000000020171321001020010000015","P.C Unit","    ","","Merk: HP / All in one ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","15,510,000.00","15,510,000.00","Pengadaan APBD","12/31/2017","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Komputer Unit","Personal Komputer","P.C Unit","1101001135000000000000020171321001020010000016","1101001135000000000000020171321001020010000016","P.C Unit","    ","","Merk: HP / All in one ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","15,510,000.00","15,510,000.00","Pengadaan APBD","12/31/2017","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Komputer Unit","Personal Komputer","P.C Unit","1101001135000000000000020171321001020010000017","1101001135000000000000020171321001020010000017","P.C Unit","    ","","Merk: HP / All in one ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","15,510,000.00","15,510,000.00","Pengadaan APBD","12/31/2017","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Komputer Unit","Personal Komputer","P.C Unit","1101001135000000000000020171321001020010000018","1101001135000000000000020171321001020010000018","P.C Unit","    ","","Merk: HP / All in one ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","15,510,000.00","15,510,000.00","Pengadaan APBD","12/31/2017","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Komputer Unit","Personal Komputer","P.C Unit","1101001135000000000000020171321001020010000019","1101001135000000000000020171321001020010000019","P.C Unit","    ","","Merk: HP / All in one ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","15,510,000.00","15,510,000.00","Pengadaan APBD","12/31/2017","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Komputer Unit","Personal Komputer","P.C Unit","1101001135000000000000020171321001020010000020","1101001135000000000000020171321001020010000020","P.C Unit","    ","","Merk: HP / All in one ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","15,510,000.00","15,510,000.00","Pengadaan APBD","12/31/2017","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Komputer Unit","Personal Komputer","P.C Unit","1101001135000000000000020171321001020010000021","1101001135000000000000020171321001020010000021","P.C Unit","    ","","Merk: HP / All in one ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","15,510,000.00","15,510,000.00","Pengadaan APBD","12/31/2017","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Komputer Unit","Personal Komputer","P.C Unit","1101001135000000000000020171321001020010000022","1101001135000000000000020171321001020010000022","P.C Unit","    ","","Merk: HP / Pavilion 510 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","16,995,000.00","16,995,000.00","Pengadaan APBD","12/31/2017","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Komputer Unit","Personal Komputer","P.C Unit","1101001135000000000000020171321001020010000023","1101001135000000000000020171321001020010000023","P.C Unit","    ","","Merk: HP / Pavilion 510 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","16,995,000.00","16,995,000.00","Pengadaan APBD","12/31/2017","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Komputer Unit","Personal Komputer","P.C Unit","1101001135000000000000020171321001020010000024","1101001135000000000000020171321001020010000024","P.C Unit","    ","","Merk: HP / Pavilion 510 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","16,995,000.00","16,995,000.00","Pengadaan APBD","12/31/2017","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Komputer Unit","Personal Komputer","P.C Unit","1101001135000000000000020171321001020010000025","1101001135000000000000020171321001020010000025","P.C Unit","    ","","Merk: HP / Pavilion 510 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","16,995,000.00","16,995,000.00","Pengadaan APBD","12/31/2017","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Komputer Unit","Personal Komputer","P.C Unit","1101001135000000000000020171321001020010000026","1101001135000000000000020171321001020010000026","P.C Unit","    ","","Merk: Dell / Optiplex7450 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","24,728,400.00","24,728,400.00","Pengadaan APBD","12/31/2017","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Komputer Unit","Personal Komputer","P.C Unit","1101001135000000000000020171321001020010000027","1101001135000000000000020171321001020010000027","P.C Unit","    ","","Merk: Dell / Optiplex ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","26,015,000.00","26,015,000.00","Pengadaan APBD","12/31/2017","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Komputer Unit","Personal Komputer","P.C Unit","1101001135000000000000020171321001020010000028","1101001135000000000000020171321001020010000028","P.C Unit","    ","","Merk: Dell / Optiplex ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","26,015,000.00","26,015,000.00","Pengadaan APBD","12/31/2017","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Komputer Unit","Personal Komputer","P.C Unit","1101001135000000000000020171321001020010000029","1101001135000000000000020171321001020010000029","P.C Unit","    ","","Merk: HP 22 Mini Gen 3 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","34,300,000.00","34,300,000.00","Pengadaan APBD","12/31/2017","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","P.C Unit, mutasi dari DLHK Thn 2019 sesuai dgn BAST no. 034/BASTB/II/2018, dicatat di thn 2019","","","","","","","",""
"Komputer Unit","Personal Komputer","P.C Unit","1101001135000000000000020171321001020010000030","1101001135000000000000020171321001020010000030","P.C Unit","    ","","Merk: HP 22 Mini Gen 3 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","34,300,000.00","34,300,000.00","Pengadaan APBD","12/31/2017","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","P.C Unit, mutasi dari DLHK Thn 2019 sesuai dgn BAST no. 034/BASTB/II/2018, dicatat di thn 2019","","","","","","","",""
"Komputer Unit","Personal Komputer","P.C Unit","1101001135000000000000020171321001020010000031","1101001135000000000000020171321001020010000031","P.C Unit","    ","","Merk: Dell / T5810 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","42,014,500.00","42,014,500.00","Pengadaan APBD","12/31/2017","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Komputer Unit","Personal Komputer","P.C Unit","1101001135000000000000020171321001020010000032","1101001135000000000000020171321001020010000032","P.C Unit","    ","","Merk: Dell / T5810 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","42,014,500.00","42,014,500.00","Pengadaan APBD","12/31/2017","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Komputer Unit","Personal Komputer","P.C Unit","1101001135000000000000020171321001020010000033","1101001135000000000000020171321001020010000033","P.C Unit","    ","","Merk: Dell / T5810 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","42,014,500.00","42,014,500.00","Pengadaan APBD","12/31/2017","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Komputer Unit","Personal Komputer","P.C Unit","1101001135000000000000020171321001020010000034","1101001135000000000000020171321001020010000034","P.C Unit","    ","","Merk: Dell / T5810 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","42,014,500.00","42,014,500.00","Pengadaan APBD","12/31/2017","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Komputer Unit","Personal Komputer","P.C Unit","1101001135000000000000020181321001020010000001","1101001135000000000000020181321001020010000001","P.C Unit","    ","","Merk: HP Pavillion 24 R012D AIO ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","19,017,000.00","19,017,000.00","Pengadaan APBD","12/31/2018","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Personal Computer","","","","","","","",""
"Komputer Unit","Personal Komputer","P.C Unit","1101001135000000000000020191321001020010000001","1101001135000000000000020191321001020010000001","P.C Unit","    ","","Merk: LENOVO 540-24ICB AIO ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","17,160,000.00","17,160,000.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Komputer All In One","","","","","","","",""
"Komputer Unit","Personal Komputer","P.C Unit","1101001135000000000000020191321001020010000002","1101001135000000000000020191321001020010000002","P.C Unit","    ","","Merk: LENOVO 540-24ICB AIO ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","17,160,000.00","17,160,000.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Komputer Unit","Personal Komputer","P.C Unit","1101001135000000000000020191321001020010000003","1101001135000000000000020191321001020010000003","P.C Unit","    ","","Merk: LENOVO 540-24ICB AIO ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","17,160,000.00","17,160,000.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Komputer Unit","Personal Komputer","P.C Unit","1101001135000000000000020191321001020010000004","1101001135000000000000020191321001020010000004","P.C Unit","    ","","Merk: LENOVO 540-24ICB AIO ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","17,160,000.00","17,160,000.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Komputer Unit","Personal Komputer","P.C Unit","1101001135000000000000020191321001020010000005","1101001135000000000000020191321001020010000005","P.C Unit","    ","","Merk: LENOVO 540-24ICB AIO ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","17,160,000.00","17,160,000.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Komputer All In One","","","","","","","",""
"Komputer Unit","Personal Komputer","P.C Unit","1101001135000000000000020191321001020010000006","1101001135000000000000020191321001020010000006","P.C Unit","    ","","Merk: LENOVO 540-24ICB AIO ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","17,160,000.00","17,160,000.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Komputer All In One","","","","","","","",""
"Komputer Unit","Personal Komputer","P.C Unit","1101001135000000000000020191321001020010000007","1101001135000000000000020191321001020010000007","P.C Unit","    ","","Merk: LENOVO 540-24ICB AIO ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","17,160,000.00","17,160,000.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Komputer All In One","","","","","","","",""
"Komputer Unit","Personal Komputer","P.C Unit","1101001135000000000000020191321001020010000008","1101001135000000000000020191321001020010000008","P.C Unit","    ","","Merk: LENOVO 540-24ICB AIO ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","17,160,000.00","17,160,000.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Komputer All In One","","","","","","","",""
"Komputer Unit","Personal Komputer","P.C Unit","1101001135000000000000020191321001020010000009","1101001135000000000000020191321001020010000009","P.C Unit","    ","","Merk: LENOVO 540-24ICB AIO ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","17,160,000.00","17,160,000.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Komputer All In One","","","","","","","",""
"Komputer Unit","Personal Komputer","P.C Unit","1101001135000000000000020191321001020010000010","1101001135000000000000020191321001020010000010","P.C Unit","    ","","Merk: LENOVO 540-24ICB AIO ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","17,160,000.00","17,160,000.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Komputer All In One","","","","","","","",""
"Komputer Unit","Personal Komputer","P.C Unit","1101001135000000000000020191321001020010000011","1101001135000000000000020191321001020010000011","P.C Unit","    ","","Merk: DELL Desktop XPS 8930 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","32,200,000.00","32,200,000.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","PC DELL","","","","","","","",""
"Komputer Unit","Personal Komputer","P.C Unit","1101001135000000000000020191321001020010000012","1101001135000000000000020191321001020010000012","P.C Unit","    ","","Merk: APPLE iMac (MNEA2ID/A) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","34,650,000.00","34,650,000.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Komputer All In One","","","","","","","",""
"Komputer Unit","Personal Komputer","P.C Unit","1101001135000000000000020201321001020010000001","1101001135000000000000020201321001020010000001","P.C Unit","    ","","Merk: ASUS V222FBK-BA7811T ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","20,735,000.00","20,735,000.00","Pengadaan APBD","12/31/2020","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Komputer Unit","Personal Komputer","P.C Unit","1101001135000000000000020201321001020010000002","1101001135000000000000020201321001020010000002","P.C Unit","    ","","Merk: ASUS V222FBK-BA7811T ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","20,735,000.00","20,735,000.00","Pengadaan APBD","12/31/2020","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Komputer Unit","Personal Komputer","P.C Unit","1101001135000000000000020201321001020010000003","1101001135000000000000020201321001020010000003","P.C Unit","    ","","Merk: ASUS V222FBK-BA7811T ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","20,735,000.00","20,735,000.00","Pengadaan APBD","12/31/2020","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Komputer Unit","Personal Komputer","P.C Unit","1101001135000000000000020201321001020010000004","1101001135000000000000020201321001020010000004","P.C Unit","    ","","Merk: ASUS V222FBK-BA7811T ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","20,735,000.00","20,735,000.00","Pengadaan APBD","12/31/2020","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Komputer Unit","Personal Komputer","P.C Unit","1101001135000000000000020211321001020010000001","1101001135000000000000020211321001020010000001","P.C Unit","    ","","Merk: Desktop Lenovo ThinkCentre M70a 1710700 8G 1 TB W10P MTM.11ES06700 1710700 8G 1 TB W10P ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","21,310,000.00","21,310,000.00","Pengadaan APBD","12/31/2021","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
