"Kategori","Sub Kategori","Nama_Barang","NIBAR"," Nomor Register","Spesifikasi Nama Barang","Spesifikasi Lainnya","","Merek/tipe","Lokasi","Nomor Polisi","Nomor Rangka","Nomor Mesin","Nomor BPKB","Jumlah","Satuan","","Harga Satuan Perolehan Rp.","Nilai Perolehan Rp.","Cara Perolehan","Tanggal Perolehan","Status Penggunaan","","Keterangan","","No. BAST","Pengguna","Bidang","Link","Masa berlaku Pajak","Masa berlaku STNK","Ket"
"Alat Studio","Peralatan Studio Video dan Film","Camera Conference","1101001135000000000000020221320601021630000001","1101001135000000000000020221320601021630000001","Camera Conference","    ","","Merk: Ful HD Camera Video Conference (Vannoe VN-F100-VC Webcam Camera Conference ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","4,377,000.00","4,377,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Camera Conference","","","","","","","",""
"Alat Studio","Peralatan Studio Video dan Film","Video Wall Display System","1101001135000000000000020221320601021660000001","1101001135000000000000020221320601021660000001","Video Wall Display System","    ","","Merk: DJI Mavic 3 Fly More Combo ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","41,370,000.00","41,370,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Unmanned Aerial Vehicle (Drone)","","","","","","","",""
"Alat Studio","Peralatan Studio Video dan Film","Printer (Peralatan Personal Komputer)","110111003500000000000020231320601021670000001","110111003500000000000020231320601021670000001","Printer","600x600dpi 1200x1200 dpi   ","","Merk: Laserjet Colour HP MFP M183FW Tipe: MFP M183FW","-  Kel. Kuta Alam Kec. Kuta Alam KOTA BANDA ACEH PROVINSI ACEH","","","","","1.00","unit","","9,395,000.00","9,395,000.00","Pengadaan APBD","8/21/2023","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Studio","Peralatan Studio Video dan Film","Printer (Peralatan Personal Komputer)","110111003500000000000020231320601021670000002","110111003500000000000020231320601021670000002","Printer ","600x600dpi 1200x1200 dpi   ","","Merk: Laserjet Colour HP MFP M183FW Tipe: MFP M183FW","-  Kel. Kuta Alam Kec. Kuta Alam KOTA BANDA ACEH PROVINSI ACEH","","","","","1.00","unit","","9,395,000.00","9,395,000.00","Pengadaan APBD","8/21/2023","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Studio","Peralatan Studio Video dan Film","Printer (Peralatan Personal Komputer)","110111003500000000000020231320601021670000003","110111003500000000000020231320601021670000003","Printer Laserjet Colour","up to 17 ppm up to 17 ppm up to 600 x 600 dpi up to 150 sheets 15 mm stack height in tray ","","Merk: HP Color Laserjet Pro M155a Tipe: Color Laserjet Pro M155a","-  Kel. Kuta Alam Kec. Kuta Alam KOTA BANDA ACEH PROVINSI ACEH","","","","","1.00","unit","","6,930,000.00","6,930,000.00","Pengadaan APBD","10/23/2023","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","91/BAST/XI/2023 Tanggal 22-11-2023","Rizki Munanda, S. STP, M. Ec. Dev","TU Pimpinan","","","",""
"Alat Studio","Peralatan Studio Video dan Film","Printer (Peralatan Personal Komputer)","110111003500000000000020231320601021670000004","110111003500000000000020231320601021670000004","Printer Laserjet Colour","up to 17 ppm up to 17 ppm up to 600 x 600 dpi up to 150 sheets 15 mm stack height in tray ","","Merk: HP Color Laserjet Pro M155a Tipe: Color Laserjet Pro M155a","-  Kel. Kuta Alam Kec. Kuta Alam KOTA BANDA ACEH PROVINSI ACEH","","","","","1.00","unit","","6,930,000.00","6,930,000.00","Pengadaan APBD","10/23/2023","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Studio","Peralatan Studio Video dan Film","Printer (Peralatan Personal Komputer)","110111003500000000000020231320601021670000005","110111003500000000000020231320601021670000005","Printer A3","Inkjet Multifunction Print, Scan,Copy,Fax 28 ppm USB, WIFI ","","Merk: Brother MFC-J340DW A3 All in One Tipe: MFC-J340DW A3 All in One","-  Kel. Kuta Alam Kec. Kuta Alam KOTA BANDA ACEH PROVINSI ACEH","","","","","1.00","unit","","14,230,000.00","14,230,000.00","Pengadaan APBD","10/23/2023","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Studio","Peralatan Studio Video dan Film","Printer (Peralatan Personal Komputer)","110111003500000000000020231320601021670000006","110111003500000000000020231320601021670000006","Printer A3","Inkjet Multifunction Print, Scan,Copy,Fax 28 ppm USB, WIFI ","","Merk: Brother MFC-J340DW A3 All in One Tipe: MFC-J340DW A3 All in One","-  Kel. Kuta Alam Kec. Kuta Alam KOTA BANDA ACEH PROVINSI ACEH","","","","","1.00","unit","","14,230,000.00","14,230,000.00","Pengadaan APBD","10/23/2023","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Studio","Peralatan Studio Video dan Film","Printer (Peralatan Personal Komputer)","110111003500000000000020231320601021670000007","110111003500000000000020231320601021670000007","Printer Dot Matrik","impact dot matrix 362 x 275 x 154 mm (WxDxH) Speed Draft 10cpi:347 cps, 12 cpi, 416 cps  ","","Merk: Epson Dot Matrix LQ310 Tipe: Dot Matrix LQ310","  Kel. Kuta Alam Kec. Kuta Alam KOTA BANDA ACEH PROVINSI ACEH","","","","","1.00","unit","","9,530,000.00","9,530,000.00","Pengadaan APBD","10/23/2023","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Studio","Peralatan Studio Pemetaan/Peralatan Ukur Tanah","Kamera Udara","1101001135000000000000020171320601050470000001","1101001135000000000000020171320601050470000001","Kamera Udara","    ","","Merk: Dji Phantom / 4 Pro plus ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","42,019,000.00","42,019,000.00","Pengadaan APBD","12/31/2017","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Drone","","","","","","","",""
"Alat Studio","Peralatan Studio Pemetaan/Peralatan Ukur Tanah","Kamera Udara","1101001135000000000000020211320601050470000001","1101001135000000000000020211320601050470000001","Kamera Udara","    ","","Merk: Phantom 4 Pro V2 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","34,760,000.00","34,760,000.00","Pengadaan APBD","12/31/2021","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Studio","Peralatan Studio Pemetaan/Peralatan Ukur Tanah","Kamera Udara","110111003500000000000020231320601050470000001","110111003500000000000020231320601050470000001","Baterai Drone","15.2 V Lipo 4S 160 w 89.2 Wh ","","Merk: DJI Intelligent Flight Battery For Phantom 4 Pro Tipe: Flight Battery For Phantom 4 Pro","-  Kel. Kuta Alam Kec. Kuta Alam KOTA BANDA ACEH PROVINSI ACEH","","","","","1.00","unit","","3,363,000.00","3,363,000.00","Pengadaan APBD","11/2/2023","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","",""," 93/BAST/XI/2023 Tanggal 23-11-2023","Chandra Irani, SP, MM","Humas","","","",""
"Alat Studio","Peralatan Studio Pemetaan/Peralatan Ukur Tanah","Kamera Udara","110111003500000000000020231320601050470000002","110111003500000000000020231320601050470000002","Baterai Drone","15.2 V Lipo 4S 160 w 89.2 Wh ","","Merk: DJI Intelligent Flight Battery For Phantom 4 Pro Tipe: Flight Battery For Phantom 4 Pro","-  Kel. Kuta Alam Kec. Kuta Alam KOTA BANDA ACEH PROVINSI ACEH","","","","","1.00","unit","","3,363,000.00","3,363,000.00","Pengadaan APBD","11/2/2023","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","",""," 93/BAST/XI/2023 Tanggal 23-11-2023","Chandra Irani, SP, MM","Humas","","","",""
"Alat Studio","Peralatan Studio Pemetaan/Peralatan Ukur Tanah","Kamera Udara","110111003500000000000020231320601050470000003","110111003500000000000020231320601050470000003","Baterai Drone","15.2 V Lipo 4S 160 w 89.2 Wh ","","Merk: DJI Intelligent Flight Battery For Phantom 4 Pro Tipe: Flight Battery For Phantom 4 Pro","-  Kel. Kuta Alam Kec. Kuta Alam KOTA BANDA ACEH PROVINSI ACEH","","","","","1.00","unit","","3,363,000.00","3,363,000.00","Pengadaan APBD","11/2/2023","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","",""," 93/BAST/XI/2023 Tanggal 23-11-2023","Chandra Irani, SP, MM","Humas","","","",""
"Alat Studio","Peralatan Studio Pemetaan/Peralatan Ukur Tanah","Kamera Udara","110111003500000000000020231320601050470000004","110111003500000000000020231320601050470000004","Baterai Drone","15.2 V Lipo 4S 160 w 89.2 Wh ","","Merk: DJI Intelligent Flight Battery For Phantom 4 Pro Tipe: Flight Battery For Phantom 4 Pro","-  Kel. Kuta Alam Kec. Kuta Alam KOTA BANDA ACEH PROVINSI ACEH","","","","","1.00","unit","","3,363,000.00","3,363,000.00","Pengadaan APBD","11/2/2023","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","",""," 93/BAST/XI/2023 Tanggal 23-11-2023","Chandra Irani, SP, MM","Humas","","","",""
"Alat Studio","Peralatan Studio Pemetaan/Peralatan Ukur Tanah","Kamera Udara","110111003500000000000020231320601050470000005","110111003500000000000020231320601050470000005","Baterai Drone","15.2 V Lipo 4S 160 w 89.2 Wh ","","Merk: DJI Intelligent Flight Battery For Phantom 4 Pro Tipe: Flight Battery For Phantom 4 Pro","-  Kel. Kuta Alam Kec. Kuta Alam KOTA BANDA ACEH PROVINSI ACEH","","","","","1.00","unit","","3,363,000.00","3,363,000.00","Pengadaan APBD","11/2/2023","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","",""," 93/BAST/XI/2023 Tanggal 23-11-2023","Chandra Irani, SP, MM","Humas","","","",""
"Alat Komunikasi","Alat Komunikasi Telephone","Handy Talky (HT)","1101001135000000000000020101320602010060000001","1101001135000000000000020101320602010060000001","Handy Talky (HT)","    ","","Merk: Weier Wei / VEV3288s ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","1,000,000.00","1,000,000.00","Pengadaan APBD","12/31/2010","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Komunikasi","Alat Komunikasi Telephone","Handy Talky (HT)","1101001135000000000000020101320602010060000002","1101001135000000000000020101320602010060000002","Handy Talky (HT)","    ","","Merk: Weier Wei / VEV3288s ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","1,000,000.00","1,000,000.00","Pengadaan APBD","12/31/2010","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Komunikasi","Alat Komunikasi Telephone","Handy Talky (HT)","1101001135000000000000020101320602010060000003","1101001135000000000000020101320602010060000003","Handy Talky (HT)","    ","","Merk: Weier Wei / VEV3288s ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","1,000,000.00","1,000,000.00","Pengadaan APBD","12/31/2010","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Komunikasi","Alat Komunikasi Telephone","Handy Talky (HT)","1101001135000000000000020101320602010060000004","1101001135000000000000020101320602010060000004","Handy Talky (HT)","    ","","Merk: Weier Wei / VEV3288s ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","1,000,000.00","1,000,000.00","Pengadaan APBD","12/31/2010","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Komunikasi","Alat Komunikasi Telephone","Handy Talky (HT)","1101001135000000000000020101320602010060000005","1101001135000000000000020101320602010060000005","Handy Talky (HT)","    ","","Merk: Weier Wei / VEV3288s ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","1,000,000.00","1,000,000.00","Pengadaan APBD","12/31/2010","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Komunikasi","Alat Komunikasi Telephone","Handy Talky (HT)","1101001135000000000000020101320602010060000006","1101001135000000000000020101320602010060000006","Handy Talky (HT)","    ","","Merk: Weier Wei / VEV3288s ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","1,000,000.00","1,000,000.00","Pengadaan APBD","12/31/2010","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Komunikasi","Alat Komunikasi Telephone","Handy Talky (HT)","1101001135000000000000020101320602010060000007","1101001135000000000000020101320602010060000007","Handy Talky (HT)","    ","","Merk: Weier Wei / VEV3288s ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","1,000,000.00","1,000,000.00","Pengadaan APBD","12/31/2010","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Komunikasi","Alat Komunikasi Telephone","Handy Talky (HT)","1101001135000000000000020101320602010060000008","1101001135000000000000020101320602010060000008","Handy Talky (HT)","    ","","Merk: Weier Wei / VEV3288s ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","1,000,000.00","1,000,000.00","Pengadaan APBD","12/31/2010","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Komunikasi","Alat Komunikasi Telephone","Handy Talky (HT)","1101001135000000000000020101320602010060000009","1101001135000000000000020101320602010060000009","Handy Talky (HT)","    ","","Merk: Weier Wei / VEV3288s ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","1,000,000.00","1,000,000.00","Pengadaan APBD","12/31/2010","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Komunikasi","Alat Komunikasi Telephone","Handy Talky (HT)","1101001135000000000000020101320602010060000010","1101001135000000000000020101320602010060000010","Handy Talky (HT)","    ","","Merk: Weier Wei / VEV3288s ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","1,000,000.00","1,000,000.00","Pengadaan APBD","12/31/2010","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Komunikasi","Alat Komunikasi Telephone","Handy Talky (HT)","1101001135000000000000020221320602010060000001","1101001135000000000000020221320602010060000001","Handy Talky (HT)","    ","","Merk: Alinco DJ-MDS Digital Dual Band ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","4,530,000.00","4,530,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Handy Talky (HT)","","","","","","","",""
"Alat Komunikasi","Alat Komunikasi Telephone","Handy Talky (HT)","1101001135000000000000020221320602010060000002","1101001135000000000000020221320602010060000002","Handy Talky (HT)","    ","","Merk: Alinco DJ-MDS Digital Dual Band ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","4,530,000.00","4,530,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Handy Talky (HT)","","","","","","","",""
"Alat Komunikasi","Alat Komunikasi Telephone","Handy Talky (HT)","1101001135000000000000020221320602010060000003","1101001135000000000000020221320602010060000003","Handy Talky (HT)","    ","","Merk: Alinco DJ-MDS Digital Dual Band ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","4,530,000.00","4,530,000.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Handy Talky (HT)","","","","","","","",""
"Alat Komunikasi","Alat Komunikasi Telephone","Facsimile","1101001135000000000000020071320602010100000001","1101001135000000000000020071320602010100000001","Facsimile","    ","","Merk: Panasonic / KF-FL402 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","3,800,000.00","3,800,000.00","Pengadaan APBD","12/31/2007","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Komunikasi","Alat Komunikasi Telephone","Facsimile","1101001135000000000000020141320602010100000001","1101001135000000000000020141320602010100000001","Facsimile","    ","","Merk: Panasonic / FT-983 ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","1,960,000.00","1,960,000.00","Pengadaan APBD","12/31/2014","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Faximili/ Pada P2K","","","","","","","",""
"Alat Komunikasi","Alat Komunikasi Telephone","Facsimile","1101001135000000000000020151320602010100000001","1101001135000000000000020151320602010100000001","Facsimile","    ","","Merk: Panasonic KX-Fl 422 CCX ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","3,858,000.00","3,858,000.00","Pengadaan APBD","12/31/2015","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Komunikasi","Alat Komunikasi Sosial","Wireless Amplifier","1101001135000000000000020221320602060020000001","1101001135000000000000020221320602060020000001","Wireless Amplifier","    ","","Merk: Portable Amplifier Wireless Speaker (TOA ZW-G810CU) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","11,000,100.00","11,000,100.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Wireless Amplifier","","","","","","","",""
"Alat Komunikasi","Alat Komunikasi Sosial","Wireless Amplifier","1101001135000000000000020221320602060020000002","1101001135000000000000020221320602060020000002","Wireless Amplifier","    ","","Merk: Portable Amplifier Wireless Speaker (TOA ZW-G810CU) ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","11,000,100.00","11,000,100.00","Pengadaan APBD","12/31/2022","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Wireless Amplifier","","","","","","","",""
"Peralatan Pemancar","Peralatan Penerima dan Pengirim Gambar Ke Permukaan","Scanner Facsimile","1101001135000000000000020071320603450010000001","1101001135000000000000020071320603450010000001","Scanner Facsimile","    ","","Merk: UMAXP0WER LOOK ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","17,500,000.00","17,500,000.00","Hibah","12/31/2007","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Hibah BRR sesuai dengan LHI. Thn 2012 No. LHI.001/BAPPEDAPROV.ACEH/TLBRR/V/2012. (Pengadaan Komputer pada Badan Pendidikan dan Pelatihan Provinsi NAD dan Pusat Pembelajaran Berbasis masyarak kabupaten","","","","","","","",""
"Peralatan Komunikasi Navigasi","Peralatan Komunikasi Untuk Dokumentasi","Unit Remote Control","1101001135000000000000020191320604060050000001","1101001135000000000000020191320604060050000001","Unit Remote Control","    ","","Merk: DJI Phnatom 4 Pro Remote Control ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","7,260,000.00","7,260,000.00","Pengadaan APBD","12/31/2019","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","Remote Drone","","","","","","","",""
